krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2),krb(2),krb(2)
-3.343307618337194,-0.49590918998858036,-0.8413505747618772,-1.3385457195436492,-1.5220598006146238,-4.210483341469247,-5.159779459868066,-5.5867918372343075,-9.911135923992656,-8.545374964134254,-11.45652394684632,-3.3385729672508937,-3.1025451727412348,-4.101212065868485,-8.600455761796745,-3.2481067059824467
-3.296796165129727,-2.220725014750592,-1.6769703678401626,-0.7771659124146111,-0.9907934083082773,-4.665113264180894,-3.524828226758416,-4.175324467943968,-4.882011868008597,-10.223029137147282,-6.122285529085045,-10.746638361075114,-4.639868238030196,-7.149487519084552,-7.593434263632441,-4.920878139006627
-1.3540487098263205,-0.5436933722627925,-1.699437980652608,-1.2187385941176814,-1.089805854085578,-3.7018283989120797,-4.776815846283219,-1.6439588810919314,-10.270290855677665,-9.303835611745704,-2.2049369839807285,-4.111118165082199,-3.5947392431055682,-7.972996974535994,-5.1625808948626855,-5.4488581442144355
-3.476471334750171,-1.4031038819149257,-1.573202838421638,-1.6146702352425844,-1.686363912342942,-1.9603634052059506,-4.1016270896295515,-6.500249983744737,-6.463018361575427,-3.473420673756893,-5.633148485053405,-3.3669319836071634,-2.8529549044477536,-3.5686593630303456,-3.1224191725206962,-10.136655030063656
-1.4950096045028534,-0.9724172529379019,-0.32040795762371416,-1.6053345618357604,-1.3251169126075164,-2.5525519697727606,-2.4361714145903743,-2.1510868751147223,-12.839678342998653,-11.834106423094536,-8.066474881822852,-7.8098155514855625,-1.7411361687845561,-5.7845364675107644,-5.7976163529679745,-9.780688859417236
-1.4771441980869178,-1.8014739819005348,-1.1128011258580652,-0.5976943807602332,-1.1144522520888989,-3.613340736999138,-2.8430632109466005,-5.839769747175259,-4.086903719587513,-2.2835466867248977,-3.260664963208043,-7.422783782522783,-10.115263847680128,-9.769165790503976,-2.7593346588821905,-9.483615532654232
-1.2289015118892537,-1.9827144798473002,-0.4838743528832148,-1.231501670811422,-1.550071996363172,-3.0416961381862424,-4.516509079164408,-4.936393750476412,-7.65449388316029,-11.716975189711333,-6.418226152109186,-8.688609286858537,-10.981354294722399,-5.753648062175707,-3.1678890965535413,-9.444232647819849
-0.5541247717600577,-1.6503538546243508,-0.3120958762821539,-0.6301940832021122,-1.7311787004002703,-1.6780648639882458,-1.1085103629818691,-4.402905959612182,-12.152924777375258,-4.903035514094688,-2.2594163984791074,-11.822751761573151,-2.166299698073024,-10.369813148834943,-2.7136008791842356,-6.043066393386165
-2.972613188895544,-1.8199732734715257,-1.5087741722844559,-1.0742610298104407,-1.3910055998955113,-5.967033633931186,-2.9606109955841,-1.1562137400665726,-3.9226685860146366,-4.1729693383234885,-4.673971586588552,-5.318931996716553,-11.20914035611062,-3.0993670231816104,-3.260714419243768,-9.614276325034036
-0.7617461487168586,-0.49882348342636706,-0.8896436947026892,-0.5864619297254006,-1.3233877388292203,-5.209351659299676,-1.8976579231211643,-6.5478509630144845,-4.674980797153935,-10.974478749317559,-10.613142182626762,-11.261721844566672,-4.244565380246295,-2.9007682922572684,-7.849736229541559,-8.990293214578855
-2.9898957151152974,-1.1619095813679619,-1.6634561331004438,-0.7147287498159034,-0.546019039913531,-4.020146568623062,-3.9594804609504144,-3.9188979687917453,-5.988855483238269,-6.131556956711583,-2.8351853847822053,-6.135339241905419,-2.72037090208348,-5.368606924089363,-6.5028251773741115,-9.694236952953474
-2.5630331844634364,-0.8254450260564197,-0.9058218196743092,-1.1680263557043564,-0.8188899388348387,-1.5633337410454646,-2.985774533482035,-3.136839372223681,-12.600651839796821,-8.363304847440801,-7.493083909391041,-5.362869418023266,-2.507239717665495,-2.147581444711944,-5.117135941388222,-9.5010062356572
-2.7607875332962184,-1.2509158744509374,-0.5476688471180636,-1.2683038149888355,-1.2547907105399752,-4.72351769278084,-3.4116198711171286,-3.0750572731507506,-7.529328792914494,-7.990485561799707,-3.7051774296896696,-10.63089857760701,-10.175344086812473,-11.547550334178567,-7.164261204245525,-9.242907444406693
-1.6545078192857763,-0.9457804157490557,-1.659119815276621,-0.7390644371489188,-0.8136802488705616,-3.543741698178199,-2.738079903927532,-6.21548497733177,-5.543451430925037,-2.0269744840224817,-7.381808183188765,-2.8642074483674187,-11.45084608502847,-8.885147248433178,-3.415453370243125,-6.241961230047454
-2.263911273512879,-1.6181770437977012,-1.3093434312755843,-1.3585700735374358,-1.2061349964005879,-1.7361071900957032,-4.950533086849539,-3.95087641680999,-2.6405398607282824,-9.700611098073939,-2.88298496118314,-10.002217949583944,-5.3147947031927645,-6.540881059004267,-7.531173993148055,-7.641329062939954
-1.1289498371051678,-0.6060826304663447,-1.4270189074702455,-0.8092364684612541,-1.7445977426000532,-4.435860631824792,-3.5472002235352083,-3.0366485231390827,-3.95244449522629,-10.369524812684269,-4.648118295928295,-6.026107167052511,-8.153768781825551,-11.344807573257327,-5.564513544554961,-6.338359623270837
-2.8300139169293845,-2.1540317890216003,-0.40531926029032544,-1.4278691858113466,-1.3028167726741633,-6.773577576322733,-4.747573444087012,-2.2696786636778845,-3.2759001194585995,-8.275080196716907,-5.086145076310886,-12.041590838346778,-4.572514715400592,-4.893024784041987,-2.5983302463857694,-4.717649250213164
-2.53249094617321,-2.276142093451294,-1.3294931112396684,-1.2902993323542034,-0.3916813673547008,-3.1014336348956184,-3.2713091181087623,-6.315138319631069,-3.0820773204576777,-9.043045591870637,-2.9935724646063484,-3.756439293460036,-4.438297483760904,-11.293126696397913,-8.896157898646596,-2.584068947176358
-1.1685951375166335,-1.511642467011665,-1.0490357223206457,-1.6023057256872362,-1.6881177494659434,-5.662575310275379,-1.5742849974788218,-2.4712170323568374,-4.385089076357558,-5.499441211940349,-9.237674256619103,-12.159608775399427,-3.762454355519278,-9.934596074930933,-1.68888175897209,-7.14668753135663
-3.3479627340210545,-0.5409570840604783,-0.6196201597905543,-0.6931666648010243,-1.3804803435261064,-6.886127792779979,-2.535425571800146,-2.4986359376710556,-3.7999000170059665,-6.903123391141113,-11.305547261949302,-11.994584407465751,-3.032193283276313,-2.167293332388228,-6.692099295282521,-3.908752806611064
-2.797820323140621,-2.33303940722013,-1.3658745995834927,-1.7353056323253322,-1.2376259713233155,-2.6845209767684413,-4.360788557907497,-4.721395603050832,-10.440893922740262,-11.625906547195266,-11.222393329101818,-9.048265307890205,-4.828344886340943,-10.254896873118778,-7.067102175029184,-6.108627778754489
-1.1794787093316033,-1.8496749264844152,-0.7652832279824358,-0.5182523155784335,-0.8999158097203607,-2.1428855491118464,-2.1469493590101916,-3.5756996901056084,-2.761451609673788,-9.493315224641705,-3.898597498694815,-4.97438514332101,-3.460392621909379,-11.524563395225549,-2.9935174682557077,-4.342278442706775
-2.220770013145926,-1.8092338791619298,-1.4794211778634532,-1.4944478514941957,-1.5833735091409942,-4.232892938432956,-2.507870371947855,-1.7575529024575531,-10.251481921570903,-4.937713768720444,-10.971398140354314,-8.540017663951987,-10.41385082068205,-9.484262610829983,-7.235567200943565,-5.507617761055145
-2.6335422459270803,-0.9093819043201662,-0.43966825494964584,-0.566962900544452,-1.3648720999267987,-2.2183650507107338,-3.0599758916352555,-4.111734805902733,-4.826534028106367,-6.56590798055121,-11.727866665489165,-5.55464646592606,-9.785837242027728,-5.864190283270721,-6.990967764592261,-10.150841628204619
-2.2816998254794623,-2.197523937329343,-0.7702733159441074,-1.3740430837147832,-1.3148741523129632,-2.019918551062477,-1.9049635996755652,-2.86088969212809,-12.123162739037351,-11.96908240859226,-4.456732306123901,-3.020662403516214,-10.075906773810788,-11.575440997777822,-3.9969780542769313,-1.7798745674837546
-3.4828067798597235,-1.730799139768437,-0.8982046261937219,-0.45468077809602875,-0.4354250928367064,-2.893513466788229,-4.872378065638408,-3.7109944726550514,-7.324799849680901,-6.982750419187465,-9.539886554146335,-2.2633889126518882,-8.987990743759996,-11.775344306099619,-4.363798933695184,-5.6417557694453615
-3.0483182569930714,-0.453397308156706,-0.4423281984646595,-0.6349751795828225,-0.8838874679082075,-6.82646314174567,-3.60415444541794,-3.9626117908953025,-10.69354474981041,-6.491610325538593,-2.5853893521289786,-8.299112619209634,-7.992691927833607,-9.471044152585641,-3.504494327225897,-4.2843303094022485
-0.6142229189062075,-1.3917991302953954,-1.4596628771312765,-1.179867433632643,-1.2731718228003734,-3.96837664094817,-0.8487169062634538,-5.4809058105266315,-11.667050617201415,-6.585906265857263,-6.638279194473843,-6.91040310421686,-8.374003204621888,-3.5136465324782655,-6.642523101367409,-3.5549158696261682
-0.7294793208836856,-1.5076134307395281,-0.33190970389266344,-0.45954077577177493,-1.4769011329986428,-5.815726106667526,-3.361428310772806,-1.865586394901736,-3.446600681278893,-10.573590049658074,-9.270910323881662,-8.125454972413994,-8.315229729631765,-3.156491757806597,-5.696748342487334,-7.986861871952023
-2.355925127180397,-0.4828084906346285,-1.641991554408796,-1.186494765210134,-1.6317555172793972,-1.4402802188754447,-3.5714195038383076,-4.211872223852147,-2.9922838368087437,-3.0297391893089936,-7.288119559783821,-8.107459079665635,-3.050917824623558,-10.824667449871363,-6.446637687588749,-8.6620615560026
-3.100593534562952,-1.5152446872824608,-1.5472662656955283,-0.8246340792129571,-1.531519315418232,-6.582300252749109,-3.9266388338284366,-1.5938984805105634,-9.606996529134076,-4.341872169899943,-11.237931747189755,-2.445585503508212,-7.244929098561256,-10.328020314459053,-8.748416385876714,-5.603675750524991
-1.9817917998627488,-1.0289625625617045,-1.7190936273488018,-1.5984715218019843,-1.15188132602493,-2.9603231310214184,-1.7522813920582574,-4.831829474481491,-10.659709933339101,-11.192513498180338,-10.68067414182076,-5.777427722893747,-5.059511495834369,-8.16440916831687,-3.3352015137860445,-4.151581107186026
-0.8304056084103769,-1.4834032410301925,-0.9337133415301979,-0.41033097957763004,-0.4001266493656195,-4.05481062569153,-4.681267393820319,-4.223609247637047,-12.475677222328962,-5.924993480551099,-8.607180089213667,-12.971560729804416,-8.492522136468263,-7.612324273751525,-8.646449488366502,-8.214171825770917
-1.9590138971861193,-1.8357835447863715,-1.531738170495394,-1.472411840714122,-0.36156256599440273,-1.1939550289453533,-5.390898329829964,-2.661987171681286,-8.110054881274078,-8.988408988661272,-10.226829474011963,-11.196778314822978,-3.1804978538997117,-9.336417374024327,-3.6839431847968185,-2.2797264564029502
-2.115218283357113,-1.095388423652261,-0.8084341665852514,-0.9239286655296175,-0.5998978912611771,-2.2142421773483707,-2.4749465157793864,-1.3151345566705503,-5.109969377710295,-8.880857861134464,-8.88512087165373,-7.216066732456441,-2.2853290250018268,-6.894630349270127,-7.1951845599816995,-6.360465730820438
-3.4665439802138933,-1.5229015948930256,-1.3457297745924848,-1.5879014482506308,-0.28720743193926784,-6.664712325667377,-2.2882715086127856,-6.43374599708962,-3.481024847184331,-11.942803882641066,-10.068156759838159,-12.36514523645518,-4.121543576002905,-2.3885085736254137,-7.682869274499714,-4.47998983051799
-1.9823641992148646,-1.7674069166451496,-1.5936472650610212,-0.2646259760177824,-0.5329752751815031,-5.888669203697512,-4.660746060894674,-6.255088395763367,-2.4137260006407493,-7.754288983766623,-11.269921038185112,-12.645548221576355,-6.799308227833937,-9.81055354764494,-2.8065721611265637,-3.7293039158630177
-2.28779251727927,-1.5467730775112516,-0.27299705810269015,-1.1436253792108109,-0.4679664839497365,-6.112983064839701,-3.3361967364688567,-5.716871836660257,-9.681697887603752,-11.454804382165289,-10.640192108670222,-11.12975555486668,-7.562907724053517,-3.813480888399309,-7.034534728457285,-9.090610148344783
-1.7933591101470694,-1.3446439435478266,-1.4123540053697214,-1.5541101301992104,-0.8675992105503798,-4.420198929840181,-2.830241958870492,-4.790877644757171,-11.750003013315883,-6.325562314138329,-4.361718481396101,-12.26422570348604,-6.71857219333739,-10.548636430770749,-1.6115216368435448,-8.859134102972813
-3.4328797214175353,-1.4841135666969563,-0.6874608482404997,-0.7480527629027574,-1.113035773297828,-6.191930981782411,-2.3594047867766887,-5.15887332156904,-5.619756736832823,-5.754906825435393,-8.127129501666467,-7.446188364829604,-6.443334859595165,-4.510443290824503,-1.342472110218605,-5.332644415705043
-2.466634990583384,-2.054288445654245,-1.5527101793286964,-0.6833213815988162,-1.2413903213218203,-2.5695489670819667,-4.465290063772667,-4.610151962099263,-4.076070347609273,-9.384999624201765,-6.738096880967671,-3.5594544968573683,-9.019958610510267,-8.232894952774041,-2.413109927851047,-8.589374073089221
-1.013964950816129,-0.5775163420792295,-0.9707175261236187,-0.6745333787055233,-0.5549765914932359,-6.427286428511117,-3.67986249972502,-2.1174075366478786,-12.634180256273925,-8.51881970299118,-9.085353570929165,-9.247649204317057,-7.486263923410162,-11.724369764271387,-8.118599429468203,-3.6357549861208165
-1.7894264565117861,-0.6001986675987587,-0.28770166027606686,-0.537527473915077,-0.4650869566472242,-5.770029843141117,-1.9116315270739537,-1.9895941117247469,-11.981567616022033,-11.0140669272707,-9.722393920588726,-12.569998374512647,-4.166518503807331,-5.40833616220143,-8.51934328173758,-6.222719982265858
-2.983414302272946,-1.1345873736586758,-1.0953701882717573,-0.6547685261834373,-0.2523251518606966,-6.458800076887643,-1.1780310223794743,-1.520704170459748,-10.941727502023575,-9.361306371664522,-7.717814789100506,-8.258255025782287,-4.893887955504716,-9.518533529159347,-2.448966813852077,-7.575236312000866
-2.396766630977989,-0.5161574113764245,-0.6227786755507454,-0.4433546376543673,-0.6379211451510686,-4.354732533591598,-1.9578919032096904,-4.777581093152432,-6.234532931866584,-11.930458949932401,-8.762142217424028,-6.438004165785734,-7.669205348422662,-4.227878116906014,-7.0744263202983255,-10.177566516453297
-1.5854115697947453,-1.5528962150492889,-1.4656301030155325,-1.3819013789002665,-1.6243433010978054,-4.787614313033417,-0.9901007286411678,-3.008350922863102,-1.985867064265814,-4.033651504226712,-2.899896140265282,-10.876819727699456,-10.379620957342926,-4.81791342280898,-7.423086479582878,-3.5355927898660444
-2.1591433462122978,-1.5357493240744753,-1.7034219240980173,-0.6380120641074906,-1.3980456401806378,-4.249332269739318,-1.429384864338668,-4.439049923098398,-11.099647616286795,-4.661554286256202,-12.07077618299396,-9.076753354136004,-3.2353230984158916,-4.309067306601134,-4.303138968028266,-5.662262624483276
-0.9336084182808914,-1.8674814210104742,-0.49640261407003505,-1.4997359867674827,-1.2763632543249976,-7.067488656150449,-5.417065185924997,-5.070735416008549,-5.330498265712285,-6.810842493111672,-10.690670896593405,-10.349907126400971,-2.381055201002121,-2.7260649183434955,-8.386150716118035,-6.655836561322811
-1.1036510028011386,-1.4413171955186608,-1.5812434352427354,-0.4488249158704892,-1.3613860438663448,-5.985003281053032,-1.9700716576682793,-3.789042695145108,-10.774188990709629,-7.125425330183784,-10.053127092599098,-3.643667642277486,-9.448518114414405,-3.3953443870122735,-3.7982092136432786,-2.39452401291201
-0.993685421599457,-1.5504652137715982,-0.37473199276697333,-1.2247322161770424,-0.4396921048991853,-2.2892233807158884,-3.295629333703576,-0.9540391819212002,-7.802537035015439,-4.635400102362879,-11.042199074270874,-4.294497747367453,-3.0664833497537662,-11.35125204885966,-7.7024520385103585,-3.7711344364024217
-1.3488740471759144,-0.702058181922889,-1.6855376236272668,-0.5452559559427117,-1.0579962131295626,-6.1605125392962865,-4.080511348150694,-2.7439414686662493,-4.91877633193172,-7.466043221195957,-8.30694838325419,-11.422859023700596,-5.051203382842273,-3.6697405138106793,-1.4042866465286548,-8.91095179016792
-0.7928986270919316,-0.6703874618520088,-0.8826167902405603,-0.3819701925053982,-0.8154118738228768,-6.280207912218225,-4.4295094513490545,-6.3401820062106085,-11.79298812569996,-5.0567406036662526,-2.132421283633257,-4.692738339546169,-10.997082561588119,-8.683034044990437,-4.060686949584345,-4.939205885070859
-1.136193187855672,-0.9707554546391062,-0.9781976854738864,-0.42432854574201895,-1.2456885298981435,-1.297278053844407,-3.8845372576821626,-3.192782248976596,-7.627898482588364,-10.650736108799766,-3.091598140436338,-12.94819447811177,-2.7020759274684654,-8.804575842343455,-3.8429035901771793,-2.9275987560151426
-3.225098533949396,-0.933953866334633,-1.666447809375871,-1.7445636377028189,-0.39004127109541453,-1.0974841009163752,-3.826680064393635,-2.180025158749713,-6.803264754206446,-2.410629824841715,-7.406642949811698,-7.729725385600887,-6.3301118894023425,-3.5201370700369807,-3.3703739654445646,-1.5192943780950365
-1.429739496050737,-2.4340671163004615,-1.1602612954553264,-1.4875347720569483,-0.6885149100838082,-4.834213187274669,-5.027938329592386,-2.1600018998373276,-13.355470151180135,-7.448055621266118,-11.666454980676603,-10.033553902160001,-11.32304168004408,-8.54546679125395,-3.804055593522765,-1.7321260457643348
-1.7146705902405757,-0.42776091255494103,-0.39196381166501715,-0.9216049161197344,-1.6056383422957885,-6.013000857396918,-5.330058884593999,-1.38928491366367,-2.097492720011738,-9.451565861512734,-9.063977148221229,-6.242220435884834,-7.745790642343513,-11.095181142727586,-7.938691538080031,-3.8251752852909977
-0.9158199454668527,-1.5949083338829138,-0.3724062083140448,-1.2260618593297714,-1.2505016290144866,-4.161075291670453,-1.1313170295917636,-3.8800301713314744,-5.5637639896790345,-12.15865288564784,-6.324098214109967,-8.716138274075558,-4.056545072860726,-1.9126151786616323,-7.139454434984367,-8.732204588094472
-0.7515396772477648,-1.9044699306787436,-1.5271571103525137,-0.7475124036227796,-0.9016127619578564,-5.389649968680704,-4.703166512213622,-2.5212109508282734,-11.651338726436919,-10.33834265107159,-2.367876908656075,-8.446261838429194,-2.3363710626133134,-8.190024176718776,-3.8664967494870917,-2.8887831115876743
-2.851467283465629,-1.7865752259314052,-0.7344160302634161,-1.7152763577594343,-1.6285823145099987,-2.5277908929215274,-4.595335714603683,-2.242379015297729,-2.703166183950332,-5.793534459608013,-6.865289774918161,-4.958895682401917,-8.415261711520493,-10.450147414059522,-1.649491331649853,-9.062350759715834
-0.854265454742587,-1.4361669187719723,-0.924470939526806,-0.42055897610509635,-1.6095727770188735,-2.99925000630316,-2.7304232125956682,-5.841390095770998,-8.648523392657879,-9.876316916012401,-5.498516997191588,-7.027658598410145,-4.419575848926204,-4.340329893630065,-8.875899278130861,-9.670652078044686
-3.1961748680984354,-2.2833166213920078,-0.4012302014140484,-1.2198322942911257,-0.3261019753065423,-3.023578767414546,-3.355548103327699,-5.422501092471775,-7.06277724210657,-8.49710966253781,-3.3958411462039395,-8.197107304259548,-10.238779743928696,-5.5785223028168796,-4.092449061510026,-9.637532535884189
-3.39747692989863,-0.4382670392670991,-0.6034106560908965,-1.3854156752429485,-0.36041657156015494,-5.241984722976614,-4.290987465992874,-5.228270801506851,-12.231603859067398,-2.482161307366871,-6.764923161383567,-9.308052849727328,-4.164145199909916,-5.148356410358764,-6.158102930837925,-9.900899460280591
-1.5990786318161339,-1.229609757447081,-0.7360962246847962,-0.4908361939481032,-0.6809758466290197,-5.454833783278758,-4.710518856415476,-3.8087324136882503,-7.257575984415667,-12.215369428161706,-5.332830485529005,-12.546977794725851,-5.887596250236125,-8.475912903287178,-4.812388489609885,-2.7629571309279894
-1.2594692810571386,-0.4688884218877884,-1.3754038569296203,-1.4086456705765242,-0.5784338258391202,-6.085856970720718,-4.999147859972432,-5.340443370209498,-4.566627476433597,-8.130003190590225,-4.903907911731469,-9.960563636444416,-2.9609150077958244,-5.8880613751279895,-4.978413228087345,-2.451525020135633
-1.5399246680820209,-0.8354217508696729,-1.0472679232235598,-0.4282634371608929,-1.2016793180239276,-6.936829448806053,-0.8351113088461035,-1.2299358386700892,-10.007462213755442,-5.990445709874263,-2.1404762699363866,-13.007225632470359,-9.68742282556155,-6.425253907865565,-6.792845013307682,-9.016007119710899
-3.072419392604717,-2.042305218632521,-0.4483431677284395,-0.43400412025667046,-0.9588465082347855,-4.308426631760572,-2.214835117533225,-5.883850678730632,-3.668748609552308,-8.420087012775475,-6.8309106990633035,-8.363372920438358,-10.951885960369914,-6.330207087674757,-7.122504923588874,-4.521842382853302
-1.5929495748476863,-2.2160930386115636,-0.9150512831216993,-0.7713614408690137,-0.8079347092283494,-3.6682609586995514,-2.4894969444962873,-5.130830734334783,-10.771252147454536,-5.314299530841945,-5.433348889892066,-2.931061677132906,-1.8532937823714923,-8.33555018059052,-8.625694331243572,-8.140104158969402
-1.1455763190819246,-0.5767879733767944,-0.6571707213943827,-1.2092429156709794,-0.7820288102890199,-4.758466328799079,-1.4760385361483495,-5.4066693183550765,-13.341762940348893,-7.356131433661443,-8.851589776944941,-12.530036318161692,-4.005690083771386,-3.4501120071453624,-2.693089532091647,-8.97087011149721
-2.300000050593268,-1.6649613883587375,-1.0379865860715638,-1.700075660209509,-0.48584838265196123,-3.1111626657247475,-1.047499348966391,-1.6796071791544618,-8.881446453745482,-10.82987828571729,-4.980739943764455,-6.691128024420271,-7.587423644339247,-4.778592281294465,-6.193168883800157,-2.789158755147939
-1.1975153825330596,-1.6733707682862815,-1.2094546963756168,-1.3179768218835661,-0.6474992445628213,-2.843584536520451,-3.223880566809007,-4.750233337498143,-3.711557358066965,-3.419743258237374,-8.234443134740758,-9.157599857232196,-7.531880213083298,-2.483188080531071,-8.709362061551724,-9.562889954468995
-2.750972991269064,-0.705794431731219,-1.2505348512103642,-1.7439215134446413,-1.3720693122628702,-6.901255975662119,-0.8159525909234967,-4.362813252460244,-5.649153439914854,-8.446864130336069,-5.5328303574851,-8.820385317146341,-10.53646393493004,-8.987966781316064,-7.008968272708753,-4.83543011692263
-2.7872589842718924,-2.331344253602853,-0.5826911111881705,-0.7957535004330334,-0.7898340243862153,-3.2375158279922265,-2.764264450539618,-3.3899797158840244,-2.082861061537246,-8.40012913383719,-6.140820446484014,-11.45894776235107,-7.843132854744343,-6.157217764751006,-6.006877239434644,-1.6575659586313072
-0.7451625577538367,-1.7335760590204259,-1.4337084886830116,-1.7337595239789956,-0.8472637877856934,-6.079019946556279,-4.485926698014891,-6.089316839310592,-12.815015350020804,-9.139345413198768,-5.104923362677349,-7.574245861328558,-9.851578830419246,-10.87789292680343,-7.39699527079947,-6.138499923195897
-3.3674887795128012,-1.4516013999057946,-0.3865236189061902,-1.4632369322255183,-0.44997612323227376,-2.240640808046357,-4.4822086435663095,-4.697053353676614,-1.9625563273786062,-7.390983344624517,-1.7698942010956393,-2.198429742243999,-10.870251080919545,-9.839824030110044,-6.949684898309259,-6.7587477705032715
-3.2225301894380536,-0.3575348087040519,-0.7915281619296851,-1.132939068846527,-1.1644330727682735,-5.994315351981694,-1.6574554510167165,-2.6204201392512987,-13.574374529396891,-11.299534373726651,-11.151613756231786,-2.3624875082079377,-8.40121047319682,-9.033527282129619,-3.4536726872989387,-10.108284311215986
-2.4955406391791044,-0.7320162035677809,-0.5347362466524539,-0.8020450962068042,-0.42324620407860314,-6.945124486637541,-4.117577728833414,-3.5082172158798866,-3.139563220576685,-10.696274311095186,-5.848068251015762,-11.887785454467014,-11.107982202169683,-5.346654943342864,-3.055652430952896,-5.164174654020682
-2.3433851390951785,-0.3919575879518653,-1.1897310881073604,-1.6798954201954774,-0.6604277509526717,-1.7802632589466767,-5.105553496565284,-3.4682077388971924,-12.93221352565132,-8.078133135726057,-7.523851825261735,-5.269332198966102,-3.962912550752093,-9.913063060754848,-1.6698930623590347,-5.626472532546247
-1.9236483282705517,-1.3270647071367816,-0.6690851063271137,-1.1036594857297255,-1.356219160061502,-2.10343835819373,-4.230747145591261,-3.5522149035366537,-6.939751578327541,-10.775178835477595,-10.767947323140367,-2.5479125668715294,-11.512367853091266,-10.135345723423491,-1.810643128274825,-1.5531024104877424
-0.501859338638631,-0.5925084818741919,-0.26572784736449495,-1.2598896145466925,-1.5173367165008709,-4.903274390072793,-3.4379492729082135,-4.202813772992623,-8.989855751119116,-2.2624841669577282,-9.840489621804629,-10.784310045549379,-6.931203684029139,-9.544893709308969,-8.457602017966089,-10.073001928358792
-1.4886620327629756,-2.2476534356992066,-1.2252765249356434,-1.7037278647373078,-0.9786888237761234,-2.185179765012067,-2.887377985975653,-1.941259998552322,-13.448321736991275,-9.758619781257675,-2.5263140799728214,-7.900438058242046,-10.445254143331415,-6.0578323258225435,-2.8312290970111045,-7.219640031553758
-1.0055173058470201,-1.11355525323459,-1.1018612316328997,-1.0664131478244407,-0.5047373232664242,-2.7765224973867166,-4.329642440159619,-4.5303367252670785,-13.224634756484871,-11.55598259695145,-9.595193217651115,-12.910280993378226,-3.3146227126145815,-7.650314333150278,-6.566484902894356,-4.144651716799546
-2.545840336552222,-0.7195722476718296,-0.7933891761386674,-1.2780861381702548,-0.8693108646336402,-5.403250603285359,-1.6683342397471241,-2.019098980183164,-4.99550445772501,-11.505603518329085,-5.885942500982061,-8.212173648555414,-7.917731133004287,-10.989266185961803,-2.1912436954651153,-9.617951123460516
-3.2407787811275415,-1.222803813779425,-0.8010585797546421,-1.3310813073241607,-0.5634543290489435,-1.2886770415124955,-3.5163119653175605,-2.417385881015298,-9.9507386802028,-9.923042333785764,-11.905159500647098,-6.0919304527802405,-9.565062100029428,-7.91215444075753,-2.1542249065832992,-8.447106222585418
-1.8379983063379772,-0.4451828042030169,-0.7762736761776516,-0.7975488844994503,-0.28445693919085313,-3.8188302683436266,-3.095655106470642,-4.608281528080925,-11.344705140376792,-4.867916760466281,-6.666137310247927,-6.446192314627056,-8.19482554833581,-11.211980832354982,-3.7665699256219187,-4.3923032108760935
-1.0007550713803832,-1.1999801069466014,-0.9875113040998907,-1.1810969613212083,-1.7328367084579073,-7.150478176422125,-5.023106392234608,-2.273432421927607,-8.552781121326042,-11.273892096818154,-6.906919987361949,-4.7099342027929545,-10.043845618104733,-6.6772733970704845,-4.54974715493843,-8.81728753312176
-0.8635359691099779,-0.5541115437473687,-1.3803196065491112,-0.3940659996106688,-1.5283448098729329,-6.132410335731729,-1.8657988289490373,-5.863063061221773,-7.6955205947161405,-5.10976336431521,-10.317142183451534,-6.840101043219214,-8.217574193642207,-3.7642206765704196,-8.914373010997938,-3.8846834664560537
-2.9976824092705465,-0.3704975096920612,-1.3154313052736342,-0.5616296614639429,-0.26878593856872207,-4.222247373992158,-5.172083450896521,-5.738328752451648,-13.529958373977145,-10.459082610318648,-9.287965901368544,-5.333154126103922,-7.59232798151511,-8.271873407411846,-4.41166062402862,-4.860363469884803
-2.225622467522211,-2.0270830162642173,-1.3524034502323636,-0.8714462003298828,-1.086532311425379,-5.956746408188103,-2.8331756007701854,-4.419449819235367,-3.316310206608963,-6.46490744474213,-8.021553480912248,-5.997333385945291,-10.796303460241372,-2.276683974425129,-1.8436325382124874,-6.43065063077463
-2.0418434017120726,-2.076328740730885,-1.2160825968451765,-0.28174651918831556,-0.7736291686836103,-3.011806716678163,-3.984628405738939,-3.3107670222621555,-11.126966639262971,-11.440071805981152,-11.204202823554793,-7.842400457182064,-6.345627182052604,-9.837969106710357,-2.9537883884544054,-7.31511986855726
-2.4441822812910097,-1.182974165272821,-0.42828857054219216,-0.5556493930408395,-0.9365505944461614,-2.8656502691408727,-2.3795644397760336,-3.5155834086185602,-12.399891414264786,-2.315225394063357,-11.506363198216675,-2.794314893580322,-10.198813457783228,-4.5286406635849294,-3.6618676896410856,-4.4172098407154525
-0.7777357327544527,-1.290632966247677,-0.8281006474667794,-1.573663987748871,-0.9932354858124717,-4.6386897915215375,-1.639391248691338,-5.657797820234382,-12.312326530411031,-5.018564762601814,-11.101351563300948,-5.715445916675961,-7.0979411648502015,-10.970900921523942,-3.3179027490741677,-3.2172623772617683
-2.187687765018742,-1.2647350837991729,-0.9616964686419464,-1.6312360441978866,-1.5080458435437927,-3.4733874177901036,-3.978053864655998,-6.373204218063229,-7.405039678359234,-8.62447782255938,-1.9185722023233385,-10.183337947794541,-6.698971889460829,-10.715278066314422,-1.8321339881107375,-1.9025601930031262
